Rep,Compound,Area,Cruise
220602_Std_4uMStdsMix2InMatrix_2,"DL-Histidine, 15N",32802610,TN397
220602_Std_H2OinMatrix_1,"DL-Histidine, 15N",13670470,TN397
220602_Std_H2OinMatrix_2,"DL-Histidine, 15N",32166436,TN397
220602_Poo_TruePooG4-CXSPE_Full1,"DL-Histidine, 15N",14825238,TN397
220602_Poo_TruePooG4-CXSPE_Full2,"DL-Histidine, 15N",17869774,TN397
220602_Poo_TruePooG4-CXSPE_Full3,"DL-Histidine, 15N",35885468,TN397
220602_Poo_TruePooG4-CXSPE_Full4,"DL-Histidine, 15N",44166440,TN397
220602_Poo_TruePooG4-CXSPE_Half1,"DL-Histidine, 15N",7353831,TN397
220602_Poo_TruePooG4-CXSPE_Half2,"DL-Histidine, 15N",7690197,TN397
220602_Poo_TruePooG4-CXSPE_Half3,"DL-Histidine, 15N",17201794,TN397
220602_Poo_TruePooG4-CXSPE_Half4,"DL-Histidine, 15N",20579956,TN397
220602_Std_4uMStdsMix1InH2O_1,"DL-Proline, 2H7",NA,TN397
220602_Std_4uMStdsMix1InH2O_2,"DL-Proline, 2H7",NA,TN397
220602_Std_4uMStdsMix1InMatrix_1,"DL-Proline, 2H7",36883600,TN397
220602_Std_4uMStdsMix1InMatrix_2,"DL-Proline, 2H7",43541324,TN397
220602_Std_4uMStdsMix2InH2O_1,"DL-Proline, 2H7",8109,TN397
220602_Std_4uMStdsMix2InH2O_2,"DL-Proline, 2H7",NA,TN397
220602_Std_4uMStdsMix2InMatrix_1,"DL-Proline, 2H7",34664724,TN397
220602_Std_4uMStdsMix2InMatrix_2,"DL-Proline, 2H7",53021836,TN397
220602_Std_H2OinMatrix_1,"DL-Proline, 2H7",42617444,TN397
220602_Std_H2OinMatrix_2,"DL-Proline, 2H7",55496952,TN397
220602_Poo_TruePooG4-CXSPE_Full1,"DL-Proline, 2H7",51243484,TN397
220602_Poo_TruePooG4-CXSPE_Full2,"DL-Proline, 2H7",45204760,TN397
220602_Poo_TruePooG4-CXSPE_Full3,"DL-Proline, 2H7",59855920,TN397
220602_Poo_TruePooG4-CXSPE_Full4,"DL-Proline, 2H7",64641664,TN397
220602_Poo_TruePooG4-CXSPE_Half1,"DL-Proline, 2H7",26342338,TN397
220602_Poo_TruePooG4-CXSPE_Half2,"DL-Proline, 2H7",24941184,TN397
220602_Poo_TruePooG4-CXSPE_Half3,"DL-Proline, 2H7",33261586,TN397
220602_Poo_TruePooG4-CXSPE_Half4,"DL-Proline, 2H7",32651250,TN397
220602_Std_4uMStdsMix1InH2O_1,"DL-Valine, 2H8",NA,TN397
220602_Std_4uMStdsMix1InH2O_2,"DL-Valine, 2H8",NA,TN397
220602_Std_4uMStdsMix1InMatrix_1,"DL-Valine, 2H8",5772698,TN397
220602_Std_4uMStdsMix1InMatrix_2,"DL-Valine, 2H8",8100308,TN397
220602_Std_4uMStdsMix2InH2O_1,"DL-Valine, 2H8",NA,TN397
220602_Std_4uMStdsMix2InH2O_2,"DL-Valine, 2H8",NA,TN397
220602_Std_4uMStdsMix2InMatrix_1,"DL-Valine, 2H8",5304652,TN397
220602_Std_4uMStdsMix2InMatrix_2,"DL-Valine, 2H8",8431587,TN397
220602_Std_H2OinMatrix_1,"DL-Valine, 2H8",7475348,TN397
220602_Std_H2OinMatrix_2,"DL-Valine, 2H8",11085016,TN397
220602_Poo_TruePooG4-CXSPE_Full1,"DL-Valine, 2H8",8364849,TN397
220602_Poo_TruePooG4-CXSPE_Full2,"DL-Valine, 2H8",7916233,TN397
220602_Poo_TruePooG4-CXSPE_Full3,"DL-Valine, 2H8",10908818,TN397
220602_Poo_TruePooG4-CXSPE_Full4,"DL-Valine, 2H8",13319049,TN397
220602_Poo_TruePooG4-CXSPE_Half1,"DL-Valine, 2H8",4122105,TN397
220602_Poo_TruePooG4-CXSPE_Half2,"DL-Valine, 2H8",4188185,TN397
220602_Poo_TruePooG4-CXSPE_Half3,"DL-Valine, 2H8",5639897,TN397
220602_Poo_TruePooG4-CXSPE_Half4,"DL-Valine, 2H8",6687280,TN397
220602_Std_4uMStdsMix1InH2O_1,"Glycine betaine, 13C5, 15N",NA,TN397
220602_Std_4uMStdsMix1InH2O_2,"Glycine betaine, 13C5, 15N",NA,TN397
220602_Std_4uMStdsMix1InMatrix_1,"Glycine betaine, 13C5, 15N",289787552,TN397
220602_Std_4uMStdsMix1InMatrix_2,"Glycine betaine, 13C5, 15N",306574944,TN397
220602_Std_4uMStdsMix2InH2O_1,"Glycine betaine, 13C5, 15N",8267,TN397
220602_Std_4uMStdsMix2InH2O_2,"Glycine betaine, 13C5, 15N",NA,TN397
220602_Std_4uMStdsMix2InMatrix_1,"Glycine betaine, 13C5, 15N",276638848,TN397
220602_Std_4uMStdsMix2InMatrix_2,"Glycine betaine, 13C5, 15N",299890976,TN397
220602_Std_H2OinMatrix_1,"Glycine betaine, 13C5, 15N",279114080,TN397
220602_Std_H2OinMatrix_2,"Glycine betaine, 13C5, 15N",325885024,TN397
220602_Poo_TruePooG4-CXSPE_Full1,"Glycine betaine, 13C5, 15N",452475360,TN397
220602_Poo_TruePooG4-CXSPE_Full2,"Glycine betaine, 13C5, 15N",433171968,TN397
220602_Poo_TruePooG4-CXSPE_Full3,"Glycine betaine, 13C5, 15N",473466944,TN397
220602_Poo_TruePooG4-CXSPE_Full4,"Glycine betaine, 13C5, 15N",481828736,TN397
220602_Poo_TruePooG4-CXSPE_Half1,"Glycine betaine, 13C5, 15N",229657456,TN397
220602_Poo_TruePooG4-CXSPE_Half2,"Glycine betaine, 13C5, 15N",220394608,TN397
220602_Poo_TruePooG4-CXSPE_Half3,"Glycine betaine, 13C5, 15N",245482784,TN397
220602_Poo_TruePooG4-CXSPE_Half4,"Glycine betaine, 13C5, 15N",250692352,TN397
220602_Std_4uMStdsMix1InH2O_1,"Guanine, 13C, 15N2",NA,TN397
220602_Std_4uMStdsMix1InH2O_2,"Guanine, 13C, 15N2",NA,TN397
220602_Std_4uMStdsMix1InMatrix_1,"Guanine, 13C, 15N2",20747260,TN397
220602_Std_4uMStdsMix1InMatrix_2,"Guanine, 13C, 15N2",38760960,TN397
220602_Std_4uMStdsMix2InH2O_1,"Guanine, 13C, 15N2",496380,TN397
220602_Std_4uMStdsMix2InH2O_2,"Guanine, 13C, 15N2",18397,TN397
220602_Std_4uMStdsMix2InMatrix_1,"Guanine, 13C, 15N2",19034708,TN397
220602_Std_4uMStdsMix2InMatrix_2,"Guanine, 13C, 15N2",30363086,TN397
220602_Std_H2OinMatrix_1,"Guanine, 13C, 15N2",27515464,TN397
220602_Std_H2OinMatrix_2,"Guanine, 13C, 15N2",44563764,TN397
220602_Poo_TruePooG4-CXSPE_Full1,"Guanine, 13C, 15N2",30783998,TN397
220602_Poo_TruePooG4-CXSPE_Full2,"Guanine, 13C, 15N2",34178692,TN397
220602_Poo_TruePooG4-CXSPE_Full3,"Guanine, 13C, 15N2",59180736,TN397
220602_Poo_TruePooG4-CXSPE_Full4,"Guanine, 13C, 15N2",65954636,TN397
220602_Poo_TruePooG4-CXSPE_Half1,"Guanine, 13C, 15N2",15583525,TN397
220602_Poo_TruePooG4-CXSPE_Half2,"Guanine, 13C, 15N2",18688582,TN397
220602_Poo_TruePooG4-CXSPE_Half3,"Guanine, 13C, 15N2",29975826,TN397
220602_Poo_TruePooG4-CXSPE_Half4,"Guanine, 13C, 15N2",31119386,TN397
220602_Std_4uMStdsMix1InH2O_1,"Homarine, 2H3",NA,TN397
220602_Std_4uMStdsMix1InH2O_2,"Homarine, 2H3",12326,TN397
220602_Std_4uMStdsMix1InMatrix_1,"Homarine, 2H3",1294381696,TN397
220602_Std_4uMStdsMix1InMatrix_2,"Homarine, 2H3",1366020864,TN397
220602_Std_4uMStdsMix2InH2O_1,"Homarine, 2H3",NA,TN397
220602_Std_4uMStdsMix2InH2O_2,"Homarine, 2H3",NA,TN397
220602_Std_4uMStdsMix2InMatrix_1,"Homarine, 2H3",1295376384,TN397
220602_Std_4uMStdsMix2InMatrix_2,"Homarine, 2H3",1286491776,TN397
220602_Std_H2OinMatrix_1,"Homarine, 2H3",1284447232,TN397
220602_Std_H2OinMatrix_2,"Homarine, 2H3",1433385856,TN397
220602_Poo_TruePooG4-CXSPE_Full1,"Homarine, 2H3",2041080320,TN397
220602_Poo_TruePooG4-CXSPE_Full2,"Homarine, 2H3",1966396160,TN397
220602_Poo_TruePooG4-CXSPE_Full3,"Homarine, 2H3",2125218816,TN397
220602_Poo_TruePooG4-CXSPE_Full4,"Homarine, 2H3",2122641280,TN397
220602_Poo_TruePooG4-CXSPE_Half1,"Homarine, 2H3",1058392704,TN397
220602_Poo_TruePooG4-CXSPE_Half2,"Homarine, 2H3",1010112448,TN397
220602_Poo_TruePooG4-CXSPE_Half3,"Homarine, 2H3",1140144512,TN397
220602_Poo_TruePooG4-CXSPE_Half4,"Homarine, 2H3",1121330048,TN397
220602_Std_4uMStdsMix1InH2O_1,"L-Isoleucine, 15N",189606,TN397
220602_Std_4uMStdsMix1InH2O_2,"L-Isoleucine, 15N",1268116,TN397
220602_Std_4uMStdsMix1InMatrix_1,"L-Isoleucine, 15N",3206063,TN397
220602_Std_4uMStdsMix1InMatrix_2,"L-Isoleucine, 15N",5520794,TN397
220602_Std_4uMStdsMix2InH2O_1,"L-Isoleucine, 15N",4009324,TN397
220602_Std_4uMStdsMix2InH2O_2,"L-Isoleucine, 15N",4430997,TN397
220602_Std_4uMStdsMix2InMatrix_1,"L-Isoleucine, 15N",2799630,TN397
220602_Std_4uMStdsMix2InMatrix_2,"L-Isoleucine, 15N",NA,TN397
220602_Std_H2OinMatrix_1,"L-Isoleucine, 15N",3776879,TN397
220602_Std_H2OinMatrix_2,"L-Isoleucine, 15N",5665406,TN397
220602_Poo_TruePooG4-CXSPE_Full1,"L-Isoleucine, 15N",4151103,TN397
220602_Poo_TruePooG4-CXSPE_Full2,"L-Isoleucine, 15N",4229794,TN397
220602_Poo_TruePooG4-CXSPE_Full3,"L-Isoleucine, 15N",6015120,TN397
220602_Poo_TruePooG4-CXSPE_Full4,"L-Isoleucine, 15N",6989817,TN397
220602_Poo_TruePooG4-CXSPE_Half1,"L-Isoleucine, 15N",2031068,TN397
220602_Poo_TruePooG4-CXSPE_Half2,"L-Isoleucine, 15N",2136518,TN397
220602_Poo_TruePooG4-CXSPE_Half3,"L-Isoleucine, 15N",3013807,TN397
220602_Poo_TruePooG4-CXSPE_Half4,"L-Isoleucine, 15N",3438068,TN397
220602_Std_4uMStdsMix1InH2O_1,"L-Methionine, 2H3",50384,TN397
220602_Std_4uMStdsMix1InH2O_2,"L-Methionine, 2H3",66077,TN397
220602_Std_4uMStdsMix1InMatrix_1,"L-Methionine, 2H3",74475,TN397
220602_Std_4uMStdsMix1InMatrix_2,"L-Methionine, 2H3",19332,TN397
220602_Std_4uMStdsMix2InH2O_1,"L-Methionine, 2H3",448456,TN397
220602_Std_4uMStdsMix2InH2O_2,"L-Methionine, 2H3",937049,TN397
220602_Std_4uMStdsMix2InMatrix_1,"L-Methionine, 2H3",180814,TN397
220602_Std_4uMStdsMix2InMatrix_2,"L-Methionine, 2H3",786094,TN397
220602_Std_H2OinMatrix_1,"L-Methionine, 2H3",123564,TN397
220602_Std_H2OinMatrix_2,"L-Methionine, 2H3",249054,TN397
220602_Poo_TruePooG4-CXSPE_Full1,"L-Methionine, 2H3",148537,TN397
220602_Poo_TruePooG4-CXSPE_Full2,"L-Methionine, 2H3",60853,TN397
220602_Poo_TruePooG4-CXSPE_Full3,"L-Methionine, 2H3",66085,TN397
220602_Poo_TruePooG4-CXSPE_Full4,"L-Methionine, 2H3",72998,TN397
220602_Poo_TruePooG4-CXSPE_Half1,"L-Methionine, 2H3",73547,TN397
220602_Poo_TruePooG4-CXSPE_Half2,"L-Methionine, 2H3",144901,TN397
220602_Poo_TruePooG4-CXSPE_Half3,"L-Methionine, 2H3",75997,TN397
220602_Poo_TruePooG4-CXSPE_Half4,"L-Methionine, 2H3",35620,TN397
220602_Smp_CXSPE_Blk1_A,"Arsenobetaine, 13C2",1191054976,TN397
220602_Smp_CXSPE_Blk1_B,"Arsenobetaine, 13C2",1171607168,TN397
220602_Smp_CXSPE_Blk1_C,"Arsenobetaine, 13C2",1196129280,TN397
220602_Smp_CXSPE_Blk2_A,"Arsenobetaine, 13C2",1180544256,TN397
220602_Smp_CXSPE_Blk2_B,"Arsenobetaine, 13C2",1041637568,TN397
220602_Smp_CXSPE_Blk2_C,"Arsenobetaine, 13C2",1125002368,TN397
220602_Smp_CXSPE_Blk3_A,"Arsenobetaine, 13C2",1179031424,TN397
220602_Smp_CXSPE_Blk3_B,"Arsenobetaine, 13C2",1181978496,TN397
220602_Smp_CXSPE_Blk3_C,"Arsenobetaine, 13C2",1104140672,TN397
220602_Smp_CXSPE_Blk4_A,"Arsenobetaine, 13C2",994361024,TN397
220602_Smp_CXSPE_Blk4_B,"Arsenobetaine, 13C2",1017338432,TN397
220602_Smp_CXSPE_Blk4_C,"Arsenobetaine, 13C2",869536960,TN397
220602_Smp_CXSPE_Blk5_A,"Arsenobetaine, 13C2",1313721472,TN397
220602_Smp_CXSPE_Blk5_B,"Arsenobetaine, 13C2",1222568448,TN397
220602_Smp_CXSPE_Blk5_C,"Arsenobetaine, 13C2",1324087808,TN397
220602_Smp_KM1906_GBT_F2_T0_A,"Arsenobetaine, 13C2",1275057536,TN397
220602_Smp_KM1906_GBT_F2_T0_B,"Arsenobetaine, 13C2",1337593728,TN397
220602_Smp_KM1906_GBT_F2_T0_C,"Arsenobetaine, 13C2",1211417088,TN397
220602_Smp_KM1906_GBTK1_0nM_A,"Arsenobetaine, 13C2",1030964096,TN397
220602_Smp_KM1906_GBTK1_0nM_B,"Arsenobetaine, 13C2",1112193536,TN397
220602_Smp_KM1906_GBTK1_0nM_C,"Arsenobetaine, 13C2",1294253312,TN397
220602_Smp_TN397_CXC_Blk_A,"Arsenobetaine, 13C2",1151944192,TN397
220602_Smp_TN397_CXC_Blk_B,"Arsenobetaine, 13C2",1216253696,TN397
220602_Smp_TN397_CXC_Blk_C,"Arsenobetaine, 13C2",1059478784,TN397
220602_Smp_TN397_MQBlk1_A,"Arsenobetaine, 13C2",1033884928,TN397
220602_Smp_TN397_MQBlk1_B,"Arsenobetaine, 13C2",1132092288,TN397
220602_Smp_TN397_MQBlk1_C,"Arsenobetaine, 13C2",1177809792,TN397
220602_Smp_TN397_MQBlkF_A,"Arsenobetaine, 13C2",1083809280,TN397
220602_Smp_TN397_MQBlkF_B,"Arsenobetaine, 13C2",1180297984,TN397
220602_Smp_TN397_MQBlkF_C,"Arsenobetaine, 13C2",932063040,TN397
220602_Smp_TN397_S1_U_A,"Arsenobetaine, 13C2",1087863424,TN397
220602_Smp_TN397_S1_U_B,"Arsenobetaine, 13C2",1189005056,TN397
220602_Smp_TN397_S1_U_C,"Arsenobetaine, 13C2",1250767104,TN397
220602_Smp_TN397_S10_U_A,"Arsenobetaine, 13C2",1194449664,TN397
220602_Smp_TN397_S10_U_B,"Arsenobetaine, 13C2",1093445504,TN397
220602_Smp_TN397_S10_U_C,"Arsenobetaine, 13C2",993612672,TN397
220602_Smp_TN397_S11_1800_U_A,"Arsenobetaine, 13C2",1129591936,TN397
220602_Smp_TN397_S11_1800_U_B,"Arsenobetaine, 13C2",987128896,TN397
220602_Smp_TN397_S11_1800_U_C,"Arsenobetaine, 13C2",974776256,TN397
220602_Smp_TN397_S11_600_U_A,"Arsenobetaine, 13C2",1042816512,TN397
220602_Smp_TN397_S11_600_U_B,"Arsenobetaine, 13C2",1178918784,TN397
220602_Smp_TN397_S11_600_U_C,"Arsenobetaine, 13C2",1107434624,TN397
220602_Smp_TN397_S12_1800_U_A,"Arsenobetaine, 13C2",1146125184,TN397
220602_Smp_TN397_S12_1800_U_B,"Arsenobetaine, 13C2",1082584704,TN397
220602_Smp_TN397_S12_1800_U_C,"Arsenobetaine, 13C2",1147917568,TN397
220602_Smp_TN397_S12_600_U_A,"Arsenobetaine, 13C2",1250642304,TN397
220602_Smp_TN397_S12_600_U_B,"Arsenobetaine, 13C2",1295229696,TN397
220602_Smp_TN397_S12_600_U_C,"Arsenobetaine, 13C2",1162052608,TN397
220602_Smp_TN397_S12_800_U_A,"Arsenobetaine, 13C2",1130198656,TN397
220602_Smp_TN397_S12_800_U_B,"Arsenobetaine, 13C2",982226048,TN397
220602_Smp_TN397_S12_800_U_C,"Arsenobetaine, 13C2",990781696,TN397
220602_Smp_TN397_S13_1800_U_A,"Arsenobetaine, 13C2",1220298880,TN397
220602_Smp_TN397_S13_1800_U_B,"Arsenobetaine, 13C2",1158630272,TN397
220602_Smp_TN397_S13_1800_U_C,"Arsenobetaine, 13C2",1092824832,TN397
220602_Smp_TN397_S14_U_A,"Arsenobetaine, 13C2",1001063296,TN397
220602_Smp_TN397_S14_U_B,"Arsenobetaine, 13C2",1217517568,TN397
220602_Smp_TN397_S14_U_C,"Arsenobetaine, 13C2",1189195776,TN397
220602_Smp_TN397_S15_U_A,"Arsenobetaine, 13C2",1037330560,TN397
220602_Smp_TN397_S15_U_B,"Arsenobetaine, 13C2",1196305024,TN397
220602_Smp_TN397_S15_U_C,"Arsenobetaine, 13C2",1103166336,TN397
220602_Smp_TN397_S16_U_A,"Arsenobetaine, 13C2",1051519936,TN397
220602_Smp_TN397_S16_U_B,"Arsenobetaine, 13C2",1084229632,TN397
220602_Smp_TN397_S16_U_C,"Arsenobetaine, 13C2",1058019840,TN397
220602_Smp_TN397_S17_U_A,"Arsenobetaine, 13C2",1034454528,TN397
220602_Smp_TN397_S17_U_B,"Arsenobetaine, 13C2",1217589248,TN397
220602_Smp_TN397_S17_U_C,"Arsenobetaine, 13C2",1007657408,TN397
220602_Smp_TN397_S2_U_A,"Arsenobetaine, 13C2",1147738752,TN397
220602_Smp_TN397_S2_U_B,"Arsenobetaine, 13C2",977927104,TN397
220602_Smp_TN397_S2_U_C,"Arsenobetaine, 13C2",941247552,TN397
220602_Smp_TN397_S3_U_A,"Arsenobetaine, 13C2",1305335808,TN397
220602_Smp_TN397_S3_U_B,"Arsenobetaine, 13C2",1366594432,TN397
220602_Smp_TN397_S3_U_C,"Arsenobetaine, 13C2",1168286976,TN397
220602_Smp_CXSPE_Blk1_A,"Cytosine, 13C2, 15N3",129491232,TN397
220602_Smp_CXSPE_Blk1_B,"Cytosine, 13C2, 15N3",91342024,TN397
220602_Smp_CXSPE_Blk1_C,"Cytosine, 13C2, 15N3",131303832,TN397
220602_Smp_CXSPE_Blk2_A,"Cytosine, 13C2, 15N3",88986240,TN397
220602_Smp_CXSPE_Blk2_B,"Cytosine, 13C2, 15N3",90388584,TN397
220602_Smp_CXSPE_Blk2_C,"Cytosine, 13C2, 15N3",142402976,TN397
220602_Smp_CXSPE_Blk3_A,"Cytosine, 13C2, 15N3",100437240,TN397
220602_Smp_CXSPE_Blk3_B,"Cytosine, 13C2, 15N3",62262212,TN397
220602_Smp_CXSPE_Blk3_C,"Cytosine, 13C2, 15N3",103937896,TN397
220602_Smp_CXSPE_Blk4_A,"Cytosine, 13C2, 15N3",49176764,TN397
220602_Smp_CXSPE_Blk4_B,"Cytosine, 13C2, 15N3",63409228,TN397
220602_Smp_CXSPE_Blk4_C,"Cytosine, 13C2, 15N3",114308648,TN397
220602_Smp_CXSPE_Blk5_A,"Cytosine, 13C2, 15N3",122809504,TN397
220602_Smp_CXSPE_Blk5_B,"Cytosine, 13C2, 15N3",53840608,TN397
220602_Smp_CXSPE_Blk5_C,"Cytosine, 13C2, 15N3",121818600,TN397
220602_Smp_KM1906_GBT_F2_T0_A,"Cytosine, 13C2, 15N3",92120248,TN397
220602_Smp_KM1906_GBT_F2_T0_B,"Cytosine, 13C2, 15N3",94147488,TN397
220602_Smp_KM1906_GBT_F2_T0_C,"Cytosine, 13C2, 15N3",98172008,TN397
220602_Smp_KM1906_GBTK1_0nM_A,"Cytosine, 13C2, 15N3",84384984,TN397
220602_Smp_KM1906_GBTK1_0nM_B,"Cytosine, 13C2, 15N3",80140976,TN397
220602_Smp_KM1906_GBTK1_0nM_C,"Cytosine, 13C2, 15N3",114263456,TN397
220602_Smp_TN397_CXC_Blk_A,"Cytosine, 13C2, 15N3",85680832,TN397
220602_Smp_TN397_CXC_Blk_B,"Cytosine, 13C2, 15N3",141624400,TN397
220602_Smp_TN397_CXC_Blk_C,"Cytosine, 13C2, 15N3",141608624,TN397
220602_Smp_TN397_MQBlk1_A,"Cytosine, 13C2, 15N3",110459712,TN397
220602_Smp_TN397_MQBlk1_B,"Cytosine, 13C2, 15N3",64223228,TN397
220602_Smp_TN397_MQBlk1_C,"Cytosine, 13C2, 15N3",122899216,TN397
220602_Smp_TN397_MQBlkF_A,"Cytosine, 13C2, 15N3",74934448,TN397
220602_Smp_TN397_MQBlkF_B,"Cytosine, 13C2, 15N3",70113472,TN397
220602_Smp_TN397_MQBlkF_C,"Cytosine, 13C2, 15N3",20389364,TN397
220602_Smp_TN397_S1_U_A,"Cytosine, 13C2, 15N3",72390112,TN397
220602_Smp_TN397_S1_U_B,"Cytosine, 13C2, 15N3",60140412,TN397
220602_Smp_TN397_S1_U_C,"Cytosine, 13C2, 15N3",128113840,TN397
220602_Smp_TN397_S10_U_A,"Cytosine, 13C2, 15N3",83927096,TN397
220602_Smp_TN397_S10_U_B,"Cytosine, 13C2, 15N3",56149736,TN397
220602_Smp_TN397_S10_U_C,"Cytosine, 13C2, 15N3",83901424,TN397
220602_Smp_TN397_S11_1800_U_A,"Cytosine, 13C2, 15N3",60244020,TN397
220602_Smp_TN397_S11_1800_U_B,"Cytosine, 13C2, 15N3",84775640,TN397
220602_Smp_TN397_S11_1800_U_C,"Cytosine, 13C2, 15N3",50763500,TN397
220602_Smp_TN397_S11_600_U_A,"Cytosine, 13C2, 15N3",109859928,TN397
220602_Smp_TN397_S11_600_U_B,"Cytosine, 13C2, 15N3",106244944,TN397
220602_Smp_TN397_S11_600_U_C,"Cytosine, 13C2, 15N3",58171808,TN397
220602_Smp_TN397_S12_1800_U_A,"Cytosine, 13C2, 15N3",62324892,TN397
220602_Smp_TN397_S12_1800_U_B,"Cytosine, 13C2, 15N3",79857880,TN397
220602_Smp_TN397_S12_1800_U_C,"Cytosine, 13C2, 15N3",122852176,TN397
220602_Smp_TN397_S12_600_U_A,"Cytosine, 13C2, 15N3",129672304,TN397
220602_Smp_TN397_S12_600_U_B,"Cytosine, 13C2, 15N3",96485136,TN397
220602_Smp_TN397_S12_600_U_C,"Cytosine, 13C2, 15N3",89539856,TN397
220602_Smp_TN397_S12_800_U_A,"Cytosine, 13C2, 15N3",67563696,TN397
220602_Smp_TN397_S12_800_U_B,"Cytosine, 13C2, 15N3",82251912,TN397
220602_Smp_TN397_S12_800_U_C,"Cytosine, 13C2, 15N3",65366380,TN397
220602_Smp_TN397_S13_1800_U_A,"Cytosine, 13C2, 15N3",116310872,TN397
220602_Smp_TN397_S13_1800_U_B,"Cytosine, 13C2, 15N3",69638960,TN397
220602_Smp_TN397_S13_1800_U_C,"Cytosine, 13C2, 15N3",92092632,TN397
220602_Smp_TN397_S14_U_A,"Cytosine, 13C2, 15N3",78764496,TN397
220602_Smp_TN397_S14_U_B,"Cytosine, 13C2, 15N3",125967768,TN397
220602_Smp_TN397_S14_U_C,"Cytosine, 13C2, 15N3",104791640,TN397
220602_Smp_TN397_S15_U_A,"Cytosine, 13C2, 15N3",92479904,TN397
220602_Smp_TN397_S15_U_B,"Cytosine, 13C2, 15N3",86292576,TN397
220602_Smp_TN397_S15_U_C,"Cytosine, 13C2, 15N3",70999176,TN397
220602_Smp_TN397_S16_U_A,"Cytosine, 13C2, 15N3",100916744,TN397
220602_Smp_TN397_S16_U_B,"Cytosine, 13C2, 15N3",101110512,TN397
220602_Smp_TN397_S16_U_C,"Cytosine, 13C2, 15N3",72685456,TN397
220602_Smp_TN397_S17_U_A,"Cytosine, 13C2, 15N3",50609732,TN397
220602_Smp_TN397_S17_U_B,"Cytosine, 13C2, 15N3",82069232,TN397
220602_Smp_TN397_S17_U_C,"Cytosine, 13C2, 15N3",66189360,TN397
220602_Smp_TN397_S2_U_A,"Cytosine, 13C2, 15N3",69180280,TN397
220602_Smp_TN397_S2_U_B,"Cytosine, 13C2, 15N3",96573600,TN397
220602_Smp_TN397_S2_U_C,"Cytosine, 13C2, 15N3",46922080,TN397
220602_Smp_TN397_S3_U_A,"Cytosine, 13C2, 15N3",136319360,TN397
220602_Smp_TN397_S3_U_B,"Cytosine, 13C2, 15N3",148390960,TN397
220602_Smp_TN397_S3_U_C,"Cytosine, 13C2, 15N3",74301056,TN397
220602_Smp_CXSPE_Blk1_A,"DL-Alanine, 2H3",29290546,TN397
220602_Smp_CXSPE_Blk1_B,"DL-Alanine, 2H3",22561900,TN397
220602_Smp_CXSPE_Blk1_C,"DL-Alanine, 2H3",27232148,TN397
220602_Smp_CXSPE_Blk2_A,"DL-Alanine, 2H3",11816872,TN397
220602_Smp_CXSPE_Blk2_B,"DL-Alanine, 2H3",14383866,TN397
220602_Smp_CXSPE_Blk2_C,"DL-Alanine, 2H3",25834140,TN397
220602_Smp_CXSPE_Blk3_A,"DL-Alanine, 2H3",11845237,TN397
220602_Smp_CXSPE_Blk3_B,"DL-Alanine, 2H3",5750388,TN397
220602_Smp_CXSPE_Blk3_C,"DL-Alanine, 2H3",5447575,TN397
220602_Smp_CXSPE_Blk4_A,"DL-Alanine, 2H3",29884894,TN397
220602_Smp_CXSPE_Blk4_B,"DL-Alanine, 2H3",25159220,TN397
220602_Smp_CXSPE_Blk4_C,"DL-Alanine, 2H3",35935392,TN397
220602_Smp_CXSPE_Blk5_A,"DL-Alanine, 2H3",11102340,TN397
220602_Smp_CXSPE_Blk5_B,"DL-Alanine, 2H3",13361495,TN397
220602_Smp_CXSPE_Blk5_C,"DL-Alanine, 2H3",13583184,TN397
220602_Smp_KM1906_GBT_F2_T0_A,"DL-Alanine, 2H3",36504024,TN397
220602_Smp_KM1906_GBT_F2_T0_B,"DL-Alanine, 2H3",33883056,TN397
220602_Smp_KM1906_GBT_F2_T0_C,"DL-Alanine, 2H3",31997394,TN397
220602_Smp_KM1906_GBTK1_0nM_A,"DL-Alanine, 2H3",14533769,TN397
220602_Smp_KM1906_GBTK1_0nM_B,"DL-Alanine, 2H3",21758734,TN397
220602_Smp_KM1906_GBTK1_0nM_C,"DL-Alanine, 2H3",40471724,TN397
220602_Smp_TN397_CXC_Blk_A,"DL-Alanine, 2H3",23834034,TN397
220602_Smp_TN397_CXC_Blk_B,"DL-Alanine, 2H3",30421512,TN397
220602_Smp_TN397_CXC_Blk_C,"DL-Alanine, 2H3",31282362,TN397
220602_Smp_TN397_MQBlk1_A,"DL-Alanine, 2H3",27623318,TN397
220602_Smp_TN397_MQBlk1_B,"DL-Alanine, 2H3",6595580,TN397
220602_Smp_TN397_MQBlk1_C,"DL-Alanine, 2H3",41220032,TN397
220602_Smp_TN397_MQBlkF_A,"DL-Alanine, 2H3",11358594,TN397
220602_Smp_TN397_MQBlkF_B,"DL-Alanine, 2H3",24429482,TN397
220602_Smp_TN397_MQBlkF_C,"DL-Alanine, 2H3",5311697,TN397
220602_Smp_TN397_S1_U_A,"DL-Alanine, 2H3",24767162,TN397
220602_Smp_TN397_S1_U_B,"DL-Alanine, 2H3",22736540,TN397
220602_Smp_TN397_S1_U_C,"DL-Alanine, 2H3",39011788,TN397
220602_Smp_TN397_S10_U_A,"DL-Alanine, 2H3",33733532,TN397
220602_Smp_TN397_S10_U_B,"DL-Alanine, 2H3",23008884,TN397
220602_Smp_TN397_S10_U_C,"DL-Alanine, 2H3",12234298,TN397
